split,class_label,record_id,chunk_id,chunk_file,sample_rate,window_sec,window_samples,start_sample,end_sample,original_split,original_chunk_file,source_mem_file,dataset_source,source_db,record_total_samples,settling_skip_samples,dropped_tail_samples,balanced_index,notes,start_sec,end_sec,native_fs,beat_count,normal_beat_count,abnormal_beat_count,abnormal_beat_ratio,rbbb_count,pvc_count,pac_sv_count,fusion_paced_unknown_count,afib_afl_overlap_sec,afib_afl_ratio,rhythm_labels,annotation_symbols,annotation_valid,annotation_weak,exclusion_reason,beat_annotation_file,rhythm_annotation_file
val,ARR,221,37,val/ARR/221/221_w00037.mem,1000,30,30000,1112000,1141999,train,train/ARR/221/221_w00037.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2377,,1112.000,1142.000,360.0,40,31,9,0.225000,0,9,0,0,30.000,1.000000,(AFIB:30.0,N:31;V:9,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,38,train/ARR/221/221_w00038.mem,1000,30,30000,1142000,1171999,train,train/ARR/221/221_w00038.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2378,,1142.000,1172.000,360.0,41,35,6,0.146341,0,6,0,0,30.000,1.000000,(AFIB:30.0,N:35;V:6,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,39,test/ARR/221/221_w00039.mem,1000,30,30000,1172000,1201999,train,train/ARR/221/221_w00039.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2379,,1172.000,1202.000,360.0,41,33,8,0.195122,0,8,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:8,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,40,train/ARR/221/221_w00040.mem,1000,30,30000,1202000,1231999,train,train/ARR/221/221_w00040.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2380,,1202.000,1232.000,360.0,41,33,8,0.195122,0,8,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:8,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
val,ARR,221,41,val/ARR/221/221_w00041.mem,1000,30,30000,1232000,1261999,train,train/ARR/221/221_w00041.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2381,,1232.000,1262.000,360.0,37,29,8,0.216216,0,8,0,0,30.000,1.000000,(AFIB:30.0,N:29;V:8,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,42,train/ARR/221/221_w00042.mem,1000,30,30000,1262000,1291999,train,train/ARR/221/221_w00042.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2382,,1262.000,1292.000,360.0,40,31,9,0.225000,0,9,0,0,30.000,1.000000,(AFIB:30.0,N:31;V:9,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,43,test/ARR/221/221_w00043.mem,1000,30,30000,1292000,1321999,train,train/ARR/221/221_w00043.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2383,,1292.000,1322.000,360.0,38,35,3,0.078947,0,3,0,0,30.000,1.000000,(AFIB:30.0,N:35;V:3,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,44,train/ARR/221/221_w00044.mem,1000,30,30000,1322000,1351999,train,train/ARR/221/221_w00044.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2384,,1322.000,1352.000,360.0,36,33,3,0.083333,0,3,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:3,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
val,ARR,221,45,val/ARR/221/221_w00045.mem,1000,30,30000,1352000,1381999,train,train/ARR/221/221_w00045.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2385,,1352.000,1382.000,360.0,39,34,5,0.128205,0,5,0,0,30.000,1.000000,(AFIB:30.0,N:34;V:5,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,46,train/ARR/221/221_w00046.mem,1000,30,30000,1382000,1411999,train,train/ARR/221/221_w00046.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2386,,1382.000,1412.000,360.0,33,29,4,0.121212,0,4,0,0,30.000,1.000000,(AFIB:30.0,N:29;V:4,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,47,test/ARR/221/221_w00047.mem,1000,30,30000,1412000,1441999,train,train/ARR/221/221_w00047.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2387,,1412.000,1442.000,360.0,38,33,5,0.131579,0,5,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:5,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,48,train/ARR/221/221_w00048.mem,1000,30,30000,1442000,1471999,train,train/ARR/221/221_w00048.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2388,,1442.000,1472.000,360.0,38,33,5,0.131579,0,5,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:5,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
val,ARR,221,49,val/ARR/221/221_w00049.mem,1000,30,30000,1472000,1501999,train,train/ARR/221/221_w00049.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2389,,1472.000,1502.000,360.0,39,36,3,0.076923,0,3,0,0,30.000,1.000000,(AFIB:30.0,N:36;V:3,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,50,train/ARR/221/221_w00050.mem,1000,30,30000,1502000,1531999,train,train/ARR/221/221_w00050.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2390,,1502.000,1532.000,360.0,37,34,3,0.081081,0,3,0,0,30.000,1.000000,(AFIB:30.0,N:34;V:3,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,51,test/ARR/221/221_w00051.mem,1000,30,30000,1532000,1561999,train,train/ARR/221/221_w00051.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2391,,1532.000,1562.000,360.0,37,33,4,0.108108,0,4,0,0,30.000,1.000000,(AFIB:30.0,N:33;V:4,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,52,train/ARR/221/221_w00052.mem,1000,30,30000,1562000,1591999,train,train/ARR/221/221_w00052.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2392,,1562.000,1592.000,360.0,39,36,3,0.076923,0,3,0,0,30.000,1.000000,(AFIB:30.0,N:36;V:3,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
val,ARR,221,53,val/ARR/221/221_w00053.mem,1000,30,30000,1592000,1621999,train,train/ARR/221/221_w00053.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2393,,1592.000,1622.000,360.0,39,38,1,0.025641,0,1,0,0,30.000,1.000000,(AFIB:30.0,N:38;V:1,0,1,arr_weak_single_abnormal_beat|arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,54,train/ARR/221/221_w00054.mem,1000,30,30000,1622000,1651999,train,train/ARR/221/221_w00054.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2394,,1622.000,1652.000,360.0,40,35,5,0.125000,0,5,0,0,30.000,1.000000,(AFIB:30.0,N:35;V:5,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,55,test/ARR/221/221_w00055.mem,1000,30,30000,1652000,1681999,train,train/ARR/221/221_w00055.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2395,,1652.000,1682.000,360.0,41,40,1,0.024390,0,1,0,0,30.000,1.000000,(AFIB:30.0,N:40;V:1,0,1,arr_weak_single_abnormal_beat|arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,56,train/ARR/221/221_w00056.mem,1000,30,30000,1682000,1711999,train,train/ARR/221/221_w00056.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2396,,1682.000,1712.000,360.0,38,36,2,0.052632,0,2,0,0,30.000,1.000000,(AFIB:30.0,N:36;V:2,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
val,ARR,221,57,val/ARR/221/221_w00057.mem,1000,30,30000,1712000,1741999,train,train/ARR/221/221_w00057.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2397,,1712.000,1742.000,360.0,37,35,2,0.054054,0,2,0,0,30.000,1.000000,(AFIB:30.0,N:35;V:2,0,0,arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,221,58,train/ARR/221/221_w00058.mem,1000,30,30000,1742000,1771999,train,train/ARR/221/221_w00058.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2398,,1742.000,1772.000,360.0,37,36,1,0.027027,0,1,0,0,30.000,1.000000,(AFIB:30.0,N:36;V:1,0,1,arr_weak_single_abnormal_beat|arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
test,ARR,221,59,test/ARR/221/221_w00059.mem,1000,30,30000,1772000,1801999,train,train/ARR/221/221_w00059.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\221.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2399,,1772.000,1802.000,360.0,38,38,0,0.000000,0,0,0,0,30.000,1.000000,(AFIB:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk|arr_afib_like_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\221.atr
train,ARR,222,0,train/ARR/222/222_w00000.mem,1000,30,30000,2000,31999,train,train/ARR/222/222_w00000.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2400,,2.000,32.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
val,ARR,222,1,val/ARR/222/222_w00001.mem,1000,30,30000,32000,61999,train,train/ARR/222/222_w00001.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2401,,32.000,62.000,360.0,38,38,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:38,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
train,ARR,222,2,train/ARR/222/222_w00002.mem,1000,30,30000,62000,91999,train,train/ARR/222/222_w00002.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2402,,62.000,92.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
test,ARR,222,3,test/ARR/222/222_w00003.mem,1000,30,30000,92000,121999,train,train/ARR/222/222_w00003.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2403,,92.000,122.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
train,ARR,222,4,train/ARR/222/222_w00004.mem,1000,30,30000,122000,151999,train,train/ARR/222/222_w00004.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2404,,122.000,152.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
val,ARR,222,5,val/ARR/222/222_w00005.mem,1000,30,30000,152000,181999,train,train/ARR/222/222_w00005.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2405,,152.000,182.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
train,ARR,222,6,train/ARR/222/222_w00006.mem,1000,30,30000,182000,211999,train,train/ARR/222/222_w00006.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2406,,182.000,212.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
test,ARR,222,7,test/ARR/222/222_w00007.mem,1000,30,30000,212000,241999,train,train/ARR/222/222_w00007.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2407,,212.000,242.000,360.0,36,36,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:36,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
train,ARR,222,8,train/ARR/222/222_w00008.mem,1000,30,30000,242000,271999,train,train/ARR/222/222_w00008.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2408,,242.000,272.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
val,ARR,222,9,val/ARR/222/222_w00009.mem,1000,30,30000,272000,301999,train,train/ARR/222/222_w00009.mem,C:\Users\YangGeon\SNN_ECG_RESTORE_MODEL_S\fullrec_afe_remaining\train\ARR\222.mem,fullrec_afe_remaining,mitdb,1805555,2000,3555,2409,,272.000,302.000,360.0,37,37,0,0.000000,0,0,0,0,0.000,0.000000,(N:30.0,N:37,0,0,arr_no_abnormal_beat_in_chunk,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr,C:\Users\YangGeon\Desktop\작업물\학업\한양대학교 문서\스펙\대회 관련\2026 전국 반도체 설계대전\ECG Data Real\mitdb\1.0.0\222.atr
