case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,c24_mem_NSR,c24_mem_CHF,c24_mem_ARR,c24_mem_AFF,mem_file
568,CHF,1,3,1,0,118,80,35,1,38,510,78,116,856,88,81,76,75,73,69,64,59,55,48,41,35,35,30,27,-275915,-54692,-6005,202171,4,0,0,0,117,21,54,21,0,1,0,0,0,0,0,0,7981,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,3,1,0,0,117,0,0,117,16,4,115,35,116,856,-6005,-128771662,-25871657,-69595520,21297475,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0247_CHF_chf06_60s_1050000ms.mem
569,CHF,1,3,1,0,112,62,48,0,16,364,61,110,955,100,91,87,75,71,69,65,62,59,56,53,48,45,41,33,-309382,-16998,44269,213129,6,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,2718,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112,0,0,112,5,6,110,48,110,955,44269,-148974682,-49091316,-60959284,54313757,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0248_CHF_chf06_60s_1450000ms.mem
570,CHF,1,3,1,0,108,65,41,0,18,384,64,106,889,103,95,83,73,66,62,59,50,50,47,45,43,40,37,36,-301603,-61565,101904,184918,3,0,0,0,108,2,11,2,0,0,0,0,0,0,0,0,2714,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,108,0,0,108,11,3,106,41,106,889,101904,-135503017,-74122001,-30442331,34282705,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0249_CHF_chf06_60s_1590000ms.mem
571,CHF,1,1,1,1,100,82,16,1,24,444,82,98,397,54,36,32,31,31,30,29,27,24,23,19,17,17,15,12,-122620,22872,-87838,93063,6,0,0,0,100,4,8,4,0,0,0,0,0,0,0,0,6231,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,100,4,6,98,16,98,397,-87838,-89896537,20485135,-74361697,-54313136,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0250_CHF_chf06_60s_28440000ms.mem
572,CHF,1,1,1,1,94,77,15,0,10,371,77,92,320,42,32,29,25,23,21,21,21,19,17,16,15,13,13,13,-82889,51921,-112242,66773,6,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,5949,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,94,0,0,94,8,6,92,15,92,320,-112242,-97560727,41899436,-80655378,-60324494,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0251_CHF_chf06_60s_35110000ms.mem
573,CHF,1,1,1,1,94,82,9,0,0,580,83,92,259,48,25,22,21,20,20,17,16,14,13,10,9,9,8,7,-68537,22801,-76334,44234,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,3400,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,93,1,1,93,2,3,91,9,92,259,-76334,-63928461,25327910,-72214127,-86947624,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0252_CHF_chf06_60s_36380000ms.mem
574,CHF,1,2,1,0,91,64,25,0,19,447,64,89,468,57,39,34,33,33,32,32,30,29,28,26,26,25,23,21,-187670,23634,-11145,87664,11,0,0,0,91,4,17,4,0,0,0,0,0,0,0,0,3523,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,91,0,0,91,10,11,89,25,89,468,-11145,-109320370,-24599693,-8459488,-58555480,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0253_CHF_chf06_60s_48690000ms.mem
575,CHF,1,2,1,0,87,69,16,0,12,483,69,85,363,51,35,30,25,25,25,24,22,21,21,19,18,16,16,15,-107052,32997,-48186,36191,13,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,3993,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,87,0,0,87,8,13,85,16,85,363,-48186,-95890369,-15313014,-8242740,-78141058,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0254_CHF_chf06_60s_53460000ms.mem
576,CHF,1,1,1,1,90,79,9,0,0,395,79,88,249,47,27,20,18,17,17,16,15,13,12,10,10,9,9,9,-74984,19893,-46054,46226,5,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4800,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,90,1,1,90,5,5,88,9,88,249,-46054,-76469076,33643898,-68876967,-85512265,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0257_CHF_chf06_60s_60950000ms.mem
577,CHF,1,1,1,1,94,84,8,0,0,310,84,92,186,51,17,11,10,10,10,10,10,10,9,9,8,8,8,5,-103350,13601,-20585,63127,4,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,5528,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,94,1,1,94,4,4,92,8,92,186,-20585,-100450255,56716781,-80100346,-75577077,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0258_CHF_chf06_60s_61790000ms.mem
578,CHF,1,1,1,1,107,95,10,0,0,472,95,105,344,56,36,30,29,27,26,26,25,23,16,12,11,9,9,9,-86447,14085,-115021,92057,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,5149,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,107,0,0,107,1,1,105,10,105,344,-115021,-98557910,50571588,-94741324,-56373170,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0259_CHF_chf06_60s_64390000ms.mem
579,CHF,1,1,1,1,111,97,12,0,12,564,97,109,398,63,42,35,33,32,31,31,29,24,17,15,13,12,11,10,-103786,747,-103422,99600,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,4010,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,111,0,0,111,0,0,109,12,109,398,-103422,-101820953,45745671,-96066337,-48339179,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0260_CHF_chf06_60s_65250000ms.mem
580,CHF,1,1,1,1,114,101,11,0,15,573,101,112,395,65,50,42,40,34,30,28,24,23,19,13,10,6,6,5,-66031,-223,-130441,85237,1,0,0,0,114,1,5,1,0,0,0,0,0,0,0,0,4535,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,114,0,0,114,1,1,112,11,112,395,-130441,-93460414,42450064,-94718306,-52501867,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0261_CHF_chf06_60s_65460000ms.mem
581,CHF,1,1,1,1,112,100,10,0,0,600,100,110,418,80,53,40,36,34,31,27,24,21,17,15,11,11,10,8,-130177,-51793,-22427,86623,1,0,0,0,112,3,10,3,0,0,0,0,0,0,0,0,2209,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112,0,0,112,1,1,110,10,110,418,-22427,-98130552,3918261,-59263684,-48383903,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0262_CHF_chf06_60s_65800000ms.mem
582,CHF,1,1,1,1,116,98,16,0,0,745,98,114,542,74,56,51,51,49,47,44,35,26,25,22,20,15,15,12,-108500,-15223,-116573,110489,0,0,0,0,116,1,5,1,0,0,0,0,0,0,0,0,4564,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,1,0,0,0,116,0,0,116,0,0,114,16,114,542,-116573,-96890546,14803698,-83710795,-35370770,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0263_CHF_chf06_60s_65930000ms.mem
583,CHF,1,1,1,1,112,94,15,0,0,553,94,110,421,54,41,40,39,37,36,34,30,26,21,19,14,12,10,8,-67185,34861,-179285,107399,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,4845,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,111,0,0,111,0,0,109,15,110,421,-179285,-99219977,74477973,-120725410,-52922585,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0264_CHF_chf06_60s_67840000ms.mem
584,CHF,1,1,1,1,124,112,10,0,22,723,112,122,525,86,62,54,51,45,40,34,33,30,28,22,15,10,8,7,-148980,-56155,-64260,117118,2,0,0,0,124,11,27,11,0,0,0,0,0,0,0,0,5922,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,2,1,0,0,124,0,0,124,9,2,122,10,122,525,-64260,-123322497,32827565,-71708106,-39863771,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0265_CHF_chf06_60s_67950000ms.mem
585,CHF,1,1,1,1,116,97,17,0,1,642,97,114,585,87,66,55,52,51,48,44,41,31,27,25,21,16,11,10,-131473,-44184,-57485,115588,2,0,0,0,116,1,2,1,0,0,0,0,0,0,0,0,3964,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,116,0,0,116,2,2,114,17,114,585,-57485,-102015433,-4611947,-65783706,-29667589,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0267_CHF_chf06_60s_70470000ms.mem
586,CHF,1,1,1,1,92,90,0,180,3393,1122,90,90,33,18,8,5,2,0,0,0,0,0,0,0,0,0,0,0,64538,16468,-224504,-45476,0,0,0,0,92,1,17,0,0,1,0,0,0,0,0,0,4988,180,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,25,0,0,0,92,0,0,92,0,0,90,0,90,33,-224504,-23719054,22263204,-90493743,-102156828,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0378_CHF_chf15_60s_5710000ms.mem
587,CHF,1,1,1,1,93,91,0,185,6727,2459,91,91,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16726,73641,-312365,-158963,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,4228,185,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,1,0,0,0,93,0,0,93,0,0,91,0,91,7,-312365,16952857,37594996,-123846492,-131152606,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0379_CHF_chf15_60s_10790000ms.mem
588,CHF,1,0,1,0,106,97,7,207,5726,1704,97,104,320,76,72,45,35,26,8,7,7,7,7,6,6,6,6,6,-92215,-104656,22688,-102084,3,0,0,0,106,11,162,6,0,5,0,0,0,0,0,0,2973,207,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,27,0,0,0,106,1,1,106,2,3,104,7,104,320,22688,-19370012,-57800890,-27342862,-95314775,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0380_CHF_chf15_60s_12590000ms.mem
589,CHF,1,1,1,1,95,88,5,187,7048,2432,88,93,95,11,7,6,6,6,6,6,6,6,6,6,6,6,6,5,-62316,52219,-260353,-134167,3,0,0,0,95,13,245,12,0,1,0,0,0,0,0,0,3519,187,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,1,1,0,0,95,0,0,95,2,3,93,5,93,95,-260353,-20951876,72418901,-123867549,-129494274,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0381_CHF_chf15_60s_13360000ms.mem
590,CHF,1,2,1,0,78,55,21,196,7024,1452,55,76,337,30,27,24,23,23,21,21,21,21,21,21,21,21,21,21,-133933,44437,-102488,-65978,15,0,0,0,78,3,59,2,0,1,0,0,0,0,0,0,1724,154,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,6,1,0,0,78,0,0,78,26,15,76,21,76,337,-102488,-66034851,-27763148,2500478,-108140430,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0382_CHF_chf15_60s_14070000ms.mem
591,CHF,1,1,1,1,115,105,8,231,6892,2212,105,113,309,53,47,35,27,23,19,18,15,13,11,11,10,10,9,8,-99787,-46661,-148751,-95728,4,0,0,0,115,19,241,14,0,6,0,0,0,0,0,0,4896,224,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,13,31,13,1,0,115,0,0,115,2,4,113,8,113,309,-148751,-61626517,37867777,-82435853,-93476576,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0383_CHF_chf15_60s_22920000ms.mem
592,CHF,1,1,1,1,100,94,4,197,5618,437,94,98,72,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,25320,80360,-296557,54370,0,0,0,0,100,1,22,0,0,1,0,0,0,0,0,0,3923,196,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,3,0,0,0,100,0,0,100,0,0,98,4,98,72,-296557,-61456328,106394364,-159107706,-79548528,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0384_CHF_chf15_60s_33500000ms.mem
593,CHF,1,1,1,1,92,88,2,182,5752,359,88,90,38,6,4,3,3,2,2,2,2,2,2,2,2,2,2,2,21074,103774,-276617,5691,0,0,0,0,92,12,146,0,0,12,0,0,0,0,0,0,3357,182,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,36,0,0,0,92,0,0,92,0,0,90,2,90,38,-276617,-82904283,122119735,-138665877,-91012607,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0385_CHF_chf15_60s_34200000ms.mem
594,CHF,1,1,1,1,100,93,5,199,5438,322,93,98,80,9,6,5,5,5,5,5,5,5,5,5,5,5,5,5,11907,61160,-260436,66597,1,0,0,0,100,1,10,1,0,0,0,0,0,0,0,0,3924,198,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,3,0,0,0,100,0,0,100,1,1,98,5,98,80,-260436,-73598825,113136559,-160454903,-74024490,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0386_CHF_chf15_60s_39900000ms.mem
595,CHF,1,1,1,1,98,89,7,193,5417,243,89,96,103,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7110,74511,-267604,73881,1,0,0,0,98,1,23,1,0,1,0,0,0,0,0,0,3840,191,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,2,0,0,0,98,0,0,98,1,1,96,7,96,103,-267604,-78610362,124180269,-164187281,-76037228,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0387_CHF_chf15_60s_40040000ms.mem
596,CHF,1,1,1,1,80,67,11,181,5431,1046,67,78,191,22,19,14,13,13,11,11,11,11,11,11,11,11,11,11,-57838,83819,-172450,-86330,5,0,0,0,80,23,517,3,0,21,0,0,0,0,0,0,2486,154,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2,29,2,0,0,80,0,0,80,23,5,78,11,78,191,-172450,-71439049,60951197,-67100953,-111309007,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0388_CHF_chf15_60s_40900000ms.mem
597,CHF,1,1,1,1,76,65,9,139,4445,1448,65,74,140,14,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-39210,101304,-209202,-119483,3,0,0,0,76,21,419,3,0,18,0,0,0,0,0,0,2863,137,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,11,1,0,0,76,0,0,76,24,3,74,9,74,140,-209202,-44615057,64324870,-81169687,-128541426,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0389_CHF_chf15_60s_41380000ms.mem
598,CHF,1,1,1,1,104,102,0,207,5215,335,102,102,23,11,8,2,2,0,0,0,0,0,0,0,0,0,0,0,49148,45317,-267625,52720,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,3016,207,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,1,0,0,0,104,0,0,104,0,0,102,0,102,23,-267625,-44152686,99140377,-185046987,-63531009,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0390_CHF_chf15_60s_45410000ms.mem
599,CHF,1,1,1,1,87,78,7,171,5684,308,78,85,119,11,8,8,8,8,8,8,8,8,8,8,7,7,7,7,-24498,56071,-212232,57572,0,0,0,0,87,3,36,3,0,0,0,0,0,0,0,0,3234,169,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,38,0,0,0,87,0,0,87,0,0,85,7,85,119,-212232,-111903405,105392297,-109596464,-79500522,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0391_CHF_chf15_60s_50570000ms.mem
600,CHF,1,1,1,1,87,80,5,173,4396,220,80,85,87,16,6,5,5,5,5,5,5,5,5,5,5,5,5,5,9147,35266,-189268,52453,1,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,3416,172,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,2,1,0,0,87,0,0,87,1,1,85,5,85,87,-189268,-68680393,83675562,-133520892,-76971375,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0392_CHF_chf15_60s_57560000ms.mem
601,CHF,1,1,1,1,85,62,21,156,5008,366,62,83,367,39,28,27,26,26,26,24,24,23,23,21,20,20,20,20,-129900,30132,-75267,56924,12,0,0,0,85,3,33,2,0,2,0,0,0,0,0,0,3744,156,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1,31,1,0,0,85,0,0,85,9,12,83,21,83,367,-75267,-131804133,15514699,-16913231,-64395087,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0393_CHF_chf15_60s_60380000ms.mem
602,CHF,1,1,1,1,82,61,19,151,4288,364,61,80,319,31,23,23,23,23,22,21,21,21,21,20,18,18,18,16,-94170,46389,-109749,42995,11,0,0,0,82,6,111,3,0,4,0,0,0,0,0,0,3261,151,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,40,4,0,0,82,0,0,82,6,11,80,19,80,319,-109749,-121813074,50060462,-30682674,-92342952,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0394_CHF_chf15_60s_62410000ms.mem
603,CHF,1,1,1,1,80,66,12,153,3862,66,66,78,194,25,13,12,12,12,12,12,12,12,12,12,12,12,12,12,-44071,30059,-112976,62092,7,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,3626,153,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,18,0,0,0,80,0,0,80,4,7,78,12,78,194,-112976,-125379933,35974170,-55383315,-51156822,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0395_CHF_chf15_60s_63910000ms.mem
604,CHF,1,1,1,1,81,73,5,159,3931,136,73,79,124,25,11,9,9,9,7,7,7,7,7,6,5,5,5,5,-7026,5100,-101218,46517,3,0,0,0,80,3,36,3,0,0,0,0,0,0,0,0,3152,157,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,18,0,0,0,80,1,1,80,2,3,78,5,79,124,-101218,-100492944,78722114,-94933957,-78740730,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0396_CHF_chf15_60s_64500000ms.mem
605,CHF,1,1,1,1,81,69,9,154,4080,89,69,79,153,24,12,9,9,9,9,9,9,9,9,9,9,9,9,9,-33865,25953,-94754,52913,5,0,0,0,80,2,25,1,0,1,0,0,0,0,0,0,3242,153,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,32,0,0,0,80,1,1,80,3,5,78,9,79,153,-94754,-107291897,65939884,-76324474,-77655445,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0397_CHF_chf15_60s_65240000ms.mem
606,CHF,1,1,1,1,74,52,20,137,3497,52,52,72,332,39,27,23,21,21,21,20,20,20,20,20,20,20,20,20,-111995,5631,-17523,66955,11,0,0,0,74,1,7,1,0,0,0,0,0,0,0,0,3045,137,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,5,0,0,0,74,0,0,74,7,11,72,20,72,332,-17523,-109413132,-15412409,-32559249,-40191631,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0398_CHF_chf15_60s_67980000ms.mem
607,CHF,1,1,1,1,80,75,3,157,2985,74,75,78,56,15,3,3,3,3,3,3,3,3,3,3,3,3,3,2,47582,27568,-178431,43138,1,0,0,0,80,1,19,0,0,1,0,0,0,0,0,0,2952,157,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,80,0,0,80,1,1,78,3,78,56,-178431,-38286311,52648695,-136310969,-71860938,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0399_CHF_chf15_60s_70840000ms.mem
608,ARR,2,2,1,1,85,80,3,157,3855,1051,80,83,258,63,53,36,27,20,17,11,8,7,5,3,2,2,2,2,-13266,-117487,-14107,-53675,0,0,0,0,85,8,87,8,0,0,0,0,0,0,0,0,5007,157,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,50,0,0,0,85,0,0,85,0,0,83,3,83,258,-14107,-54363718,-44136770,-13400630,-86639157,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0422_ARR_109_60s_90000ms.mem
609,ARR,2,2,1,1,63,43,18,161,4012,598,43,61,376,52,42,37,29,26,21,20,19,19,19,19,19,18,18,18,-99734,-57187,93568,-27389,14,0,0,0,63,7,91,7,0,0,0,0,0,0,0,0,1284,125,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,50,0,0,0,63,0,0,63,34,14,61,18,61,376,93568,-94387448,-103913029,82417021,-77857608,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0423_ARR_109_60s_120000ms.mem
610,ARR,2,2,1,1,84,75,7,133,3602,953,75,82,371,69,58,47,40,31,27,23,20,16,12,9,7,4,4,4,-34751,-110925,-13750,-27492,1,0,0,0,84,9,98,9,0,0,0,0,0,0,0,0,4920,133,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,54,0,0,0,84,0,0,84,2,1,82,7,82,371,-13750,-72280009,-54999070,9570607,-80694984,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0424_ARR_109_60s_230000ms.mem
611,ARR,2,2,1,1,79,69,8,91,2902,922,69,77,314,66,54,43,29,24,16,12,11,10,9,8,8,8,8,8,-87990,-93452,47098,-48848,5,0,0,0,79,12,116,12,0,0,0,0,0,0,0,0,3657,91,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,37,1,0,0,79,0,0,79,16,5,77,8,77,314,47098,-70457959,-63045606,39183793,-104616331,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/val/0425_ARR_109_60s_300000ms.mem
