case_id,split,class_label,class_id,record_id,chunk_id,chunk_file,start_sample,end_sample,start_sec,end_sec,source_db,pred_class,pred_label,pred_valid,class_mem_NSR,class_mem_CHF,class_mem_ARR,class_mem_AFF,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,ectopic_pair_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,strong_event_count,adaptive_event_th,pnn_decision_count,pnn_mismatch_rate_bp,rdm_avg_code_q8,ram_avg_code_q8,qrs_maf_rate_bp,rbbb_like_rate_bp,abnormal_evidence_count,rhythm_irregular_evidence_count,morphology_evidence_count
1260,train,ARR,2,202,8,train/ARR/202/202_w00008.mem,242000,271999,242.000,272.000,mitdb,2,ARR,1,-14775805,-94457530,-13720077,-72046054,28,19,7,48,546,207,19,26,158,21,21,16,14,13,11,8,7,7,7,7,7,7,6,6,3,28,3,14,3,0,0,1612,48,136,28,0,0,0,0,0,28,0,0,28,3,3,26,7,26,158,1393,4,26,2692,1555,2789,1071,0,29,23,6
1262,train,ARR,2,202,21,train/ARR/202/202_w00021.mem,632000,661999,632.000,662.000,mitdb,2,ARR,1,-22951668,-95324894,7054753,-86795014,33,25,6,46,583,271,25,31,147,27,21,14,12,10,8,7,6,6,6,6,6,6,6,6,3,33,1,1,1,0,0,1571,46,145,35,0,0,0,0,0,33,0,0,33,2,3,31,6,31,147,1266,8,31,1935,1213,2775,303,0,21,19,2
1264,train,ARR,2,202,24,train/ARR/202/202_w00024.mem,722000,751999,722.000,752.000,mitdb,3,AFF,1,-38025949,-102898654,-26586350,-24417103,32,14,16,37,581,145,14,30,279,25,25,24,22,20,18,18,17,17,17,16,15,15,15,15,7,32,4,54,2,0,2,1666,37,185,37,0,0,0,0,0,32,0,0,32,8,7,30,16,30,279,1434,6,30,5333,2380,2651,1250,0,51,43,8
1266,train,ARR,2,202,26,train/ARR/202/202_w00026.mem,782000,811999,782.000,812.000,mitdb,2,ARR,1,-30506828,-134347518,7240525,-36716053,29,16,11,51,638,176,16,27,211,26,22,17,15,14,14,14,12,12,11,11,11,11,11,10,6,29,0,0,0,0,0,1564,51,145,29,0,0,0,0,0,29,0,0,29,3,6,27,11,27,211,1433,6,27,4074,2000,2816,0,0,31,31,0
1268,train,ARR,2,202,38,train/ARR/202/202_w00038.mem,1142000,1171999,1142.000,1172.000,mitdb,2,ARR,1,-35715588,-133463055,-351599,-22500324,47,26,18,89,1726,358,26,45,428,44,44,39,38,35,33,31,28,24,23,21,19,17,17,15,13,46,1,7,1,0,0,2212,89,301,46,0,0,0,0,0,46,0,0,46,11,12,44,18,44,413,1644,12,44,4090,2434,3524,212,0,68,66,2
1270,train,ARR,2,205,9,train/ARR/205/205_w00009.mem,272000,301999,272.000,302.000,mitdb,0,NSR,1,-2920354,-64695214,-52968351,-77844421,52,45,5,76,904,421,45,50,125,37,17,10,6,5,5,5,5,5,5,5,5,5,5,5,2,52,5,69,0,0,5,1804,76,199,53,0,0,0,0,0,52,0,0,52,9,2,50,5,50,125,1656,8,50,1000,640,2395,961,0,22,12,10
1272,train,ARR,2,205,21,train/ARR/205/205_w00021.mem,632000,661999,632.000,662.000,mitdb,0,NSR,1,24002712,-74282611,-59277865,-89118652,46,38,6,87,943,370,38,44,109,22,11,6,6,6,6,6,6,6,6,6,6,6,5,5,3,46,0,0,0,0,0,1743,87,118,46,0,0,0,0,0,46,1,1,46,2,3,44,6,44,109,1588,8,44,1363,634,2492,0,0,15,15,0
1274,train,ARR,2,205,30,train/ARR/205/205_w00030.mem,902000,931999,902.000,932.000,mitdb,0,NSR,1,2744775,-89225124,-27693310,-86465033,46,38,6,77,935,377,38,44,136,33,19,12,6,6,6,6,6,6,6,6,6,6,6,6,2,46,1,12,1,0,1,1647,77,136,47,0,0,0,0,0,46,0,0,46,4,2,44,6,44,136,1389,10,44,1363,791,2539,217,0,17,14,3
1276,train,ARR,2,205,32,train/ARR/205/205_w00032.mem,962000,991999,962.000,992.000,mitdb,0,NSR,1,29582882,-73938776,-68097729,-87066765,44,40,2,75,706,374,40,42,74,26,14,8,4,2,2,2,2,2,2,2,2,2,2,2,0,44,0,0,0,0,0,1533,75,99,45,0,0,0,0,0,44,0,0,44,0,0,42,2,42,74,1308,10,42,476,451,2393,0,0,4,4,0
1278,train,ARR,2,205,44,train/ARR/205/205_w00044.mem,1322000,1351999,1322.000,1352.000,mitdb,0,NSR,1,16745585,-80740960,-43679522,-91389698,42,34,6,79,874,306,34,40,119,26,13,7,7,6,6,6,6,6,6,6,6,6,6,6,3,41,1,8,1,0,0,2170,77,95,42,0,0,0,0,0,41,1,1,41,2,3,40,6,40,119,2017,4,40,1500,761,2304,238,0,17,15,2
1280,train,ARR,2,205,48,train/ARR/205/205_w00048.mem,1442000,1471999,1442.000,1472.000,mitdb,2,ARR,1,-49149533,-59797756,-22514511,-65323631,47,36,9,49,853,324,36,45,209,35,25,18,14,12,12,12,12,11,11,10,10,9,9,9,5,47,8,103,4,0,6,3334,49,291,47,0,0,0,0,0,47,0,0,47,12,5,45,9,45,209,2621,4,45,2000,1188,2304,1702,0,44,26,18
1283,train,ARR,2,207,2,train/ARR/207/207_w00002.mem,62000,91999,62.000,92.000,mitdb,3,AFF,1,-88448702,-80169449,-15418703,-14562330,35,10,23,0,219,90,10,33,392,33,31,28,28,27,27,26,26,25,25,24,23,23,23,23,4,35,3,37,2,0,1,2382,0,247,35,0,0,0,0,0,35,0,0,35,2,4,33,23,33,392,1366,6,33,6969,3040,2304,857,0,60,54,6
1285,train,ARR,2,207,11,train/ARR/207/207_w00011.mem,332000,361999,332.000,362.000,mitdb,2,ARR,1,-117970471,-20976359,16935684,-75526229,35,23,10,0,52,88,23,33,203,28,25,17,15,13,11,11,11,11,11,10,10,10,10,10,4,35,17,92,17,0,0,1467,0,192,62,2,5,2,0,0,35,0,0,35,13,4,33,10,33,203,757,12,33,3030,1574,979,4857,322,63,27,36
1287,train,ARR,2,207,20,train/ARR/207/207_w00020.mem,602000,631999,602.000,632.000,mitdb,1,CHF,1,-85193237,7157419,-23987744,-99906826,36,34,0,0,243,33,34,34,60,24,15,9,4,3,3,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2882,0,235,36,0,3,0,0,0,36,0,0,36,0,0,34,0,34,60,1568,6,34,0,451,248,0,0,3,3,0
1289,train,ARR,2,207,29,train/ARR/207/207_w00029.mem,872000,901999,872.000,902.000,mitdb,1,CHF,1,-56688579,14281666,-57124475,-100553108,32,30,0,0,61,54,30,30,65,23,18,15,7,2,0,0,0,0,0,0,0,0,0,0,0,32,4,20,4,0,0,2042,0,168,32,0,0,0,0,0,32,0,0,32,0,0,30,0,30,65,1125,6,30,0,554,460,1250,0,10,2,8
1291,train,ARR,2,207,37,train/ARR/207/207_w00037.mem,1112000,1141999,1112.000,1142.000,mitdb,1,CHF,1,-54577529,3300766,-55848040,-94126083,31,29,0,0,151,28,29,29,67,20,17,10,10,6,2,1,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2417,0,188,31,0,0,0,0,0,31,0,0,31,0,0,29,0,29,67,1628,5,29,0,591,247,0,0,6,6,0
1293,train,ARR,2,207,46,train/ARR/207/207_w00046.mem,1382000,1411999,1382.000,1412.000,mitdb,1,CHF,1,-55969052,-5590078,-46034315,-93945529,30,28,0,0,71,26,28,28,67,24,16,10,6,3,3,3,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,2225,0,174,30,0,0,0,0,0,30,0,0,30,0,0,28,0,28,67,1442,5,28,0,612,237,0,0,3,3,0
1296,train,ARR,2,208,2,train/ARR/208/208_w00002.mem,62000,91999,62.000,92.000,mitdb,2,ARR,1,-89050194,-68612463,-12975738,-16845178,45,22,21,57,1286,253,21,43,398,40,38,38,31,28,27,26,26,24,23,22,21,19,18,17,5,45,11,152,2,0,10,1149,57,399,59,1,3,1,0,0,45,0,0,45,4,5,43,21,43,398,982,16,43,4883,2369,3084,2444,169,78,54,24
1298,train,ARR,2,208,11,train/ARR/208/208_w00011.mem,332000,361999,332.000,362.000,mitdb,2,ARR,1,-53102667,-54798117,-15404765,-74469684,55,42,11,84,1479,636,42,53,257,43,30,25,21,18,16,14,13,12,11,11,11,11,11,10,3,55,9,112,4,0,7,1956,80,394,78,2,4,2,0,0,55,0,0,55,4,3,53,11,53,257,1624,12,53,2075,1241,3876,1636,256,54,32,22
1300,train,ARR,2,208,20,train/ARR/208/208_w00020.mem,602000,631999,602.000,632.000,mitdb,3,AFF,1,-89291123,-72314913,-15444344,-13847936,50,24,24,66,1523,366,24,48,515,46,43,43,42,41,40,39,37,35,30,29,25,23,21,21,6,50,11,106,7,0,6,1910,62,462,55,1,6,1,0,0,50,0,0,50,17,6,48,24,48,515,1575,10,48,5000,2746,3904,2200,181,96,71,25
1302,train,ARR,2,208,30,train/ARR/208/208_w00030.mem,902000,931999,902.000,932.000,mitdb,2,ARR,1,-66731712,-65428918,-23332006,-35102087,51,34,15,60,1384,541,34,49,392,46,43,37,36,32,30,27,23,22,22,20,17,16,11,10,2,51,17,218,6,0,13,1765,60,494,56,0,1,0,0,0,51,0,0,51,1,2,49,15,49,392,1384,12,49,3061,2048,4073,3333,0,85,49,36
1304,train,ARR,2,208,39,train/ARR/208/208_w00039.mem,1172000,1201999,1172.000,1202.000,mitdb,2,ARR,1,-20891243,-87145702,999219,-93672211,59,50,7,106,1691,732,50,57,187,42,30,21,13,10,8,7,7,7,7,7,7,7,7,7,2,59,11,81,10,0,2,2648,102,379,77,0,4,0,0,0,59,0,0,59,1,2,57,7,57,187,2056,10,57,1228,839,3747,1864,0,42,19,23
1306,train,ARR,2,208,48,train/ARR/208/208_w00048.mem,1442000,1471999,1442.000,1472.000,mitdb,0,NSR,1,5344612,-58540570,-39528778,-102166542,50,47,1,72,1431,794,47,48,180,43,35,27,22,18,14,8,4,3,1,1,1,1,1,1,0,50,19,196,9,0,13,1861,72,420,68,0,3,0,0,0,50,0,0,50,0,0,48,1,48,180,1568,10,48,208,960,4324,3800,0,60,19,41
1309,train,ARR,2,209,8,train/ARR/209/209_w00008.mem,242000,271999,242.000,272.000,mitdb,2,ARR,1,-58914255,-74409122,6785302,-73119335,52,41,9,99,1419,448,41,50,214,38,27,19,15,14,14,12,10,10,10,9,9,9,9,9,2,52,2,8,2,0,0,2166,97,237,70,2,4,2,0,0,52,0,0,52,4,2,50,9,50,214,1614,12,50,1800,1095,2797,384,285,31,25,6
1311,train,ARR,2,209,16,train/ARR/209/209_w00016.mem,482000,511999,482.000,512.000,mitdb,2,ARR,1,-23440240,-96575636,-22365425,-56857801,48,39,7,95,1315,365,39,46,201,36,25,20,15,14,13,13,13,9,8,8,8,7,6,6,1,48,0,0,0,0,0,1766,95,179,50,0,0,0,0,0,48,0,0,48,4,1,46,7,46,201,1470,12,46,1521,1118,2395,0,0,22,22,0
1313,train,ARR,2,209,22,train/ARR/209/209_w00022.mem,662000,691999,662.000,692.000,mitdb,0,NSR,1,-193759,-89288556,-30547888,-79277084,50,43,5,95,1291,430,43,48,176,35,29,20,14,11,9,9,9,8,7,5,5,5,5,5,0,50,2,9,2,0,0,1810,95,185,55,0,0,0,0,0,50,0,0,50,0,0,48,5,48,176,1444,12,48,1041,938,2560,400,0,20,16,4
1315,train,ARR,2,209,31,train/ARR/209/209_w00031.mem,932000,961999,932.000,962.000,mitdb,0,NSR,1,9568738,-93086208,-29940146,-85866874,47,42,3,93,1307,426,42,45,126,31,21,16,8,7,7,5,5,5,5,4,4,3,3,2,1,47,0,0,0,0,0,1712,93,176,47,0,0,0,0,0,47,0,0,47,1,1,45,3,45,126,1471,12,45,666,716,2596,0,0,11,11,0
1317,train,ARR,2,209,39,train/ARR/209/209_w00039.mem,1172000,1201999,1172.000,1202.000,mitdb,0,NSR,1,990465,-83241798,-38014162,-79408936,48,41,5,93,1267,405,41,46,183,36,25,21,17,17,12,10,7,7,6,6,5,5,5,4,0,48,3,9,3,0,0,1747,93,168,48,0,0,0,0,0,48,0,0,48,0,0,46,5,46,183,1443,12,46,1086,1018,2528,625,0,28,22,6
1319,train,ARR,2,209,51,train/ARR/209/209_w00051.mem,1532000,1561999,1532.000,1562.000,mitdb,0,NSR,1,-8386172,-96835396,-19687729,-74688859,50,41,7,95,1394,451,41,48,221,38,30,25,20,15,14,13,12,11,9,9,8,7,5,5,1,50,1,0,1,0,0,1464,95,206,50,0,0,0,0,0,50,0,0,50,2,1,48,7,48,221,1045,20,48,1458,1178,2816,200,0,25,23,2
1322,train,ARR,2,210,36,train/ARR/210/210_w00036.mem,1082000,1111999,1082.000,1112.000,mitdb,2,ARR,1,-62428591,-89402696,28989132,-73246241,33,7,24,0,105,54,7,31,386,29,28,28,28,28,27,25,25,24,24,24,24,24,24,24,12,33,3,5,3,0,0,1726,0,126,46,0,0,0,0,0,33,0,0,33,9,12,31,24,31,386,616,8,31,7741,3187,1974,909,0,70,64,6
1323,train,ARR,2,212,1,train/ARR/212/212_w00001.mem,32000,61999,32.000,62.000,mitdb,0,NSR,1,17816185,-92570257,-41598424,-84182933,47,44,1,91,1337,482,44,45,96,34,25,12,8,6,2,1,1,1,1,1,1,1,1,1,0,47,7,42,7,0,0,1839,91,322,58,0,0,0,0,0,47,0,0,47,0,0,45,1,45,96,1534,10,45,222,546,2804,1489,0,21,7,14
1325,train,ARR,2,212,11,train/ARR/212/212_w00011.mem,332000,361999,332.000,362.000,mitdb,2,ARR,1,-21445668,-40018288,-19364392,-116264175,51,46,3,93,1344,563,46,49,131,32,26,16,11,7,6,5,5,4,4,3,3,3,3,3,2,51,13,65,11,0,2,2406,91,267,136,2,2,2,0,0,51,0,0,51,2,2,49,3,49,131,1491,12,49,612,684,3133,2549,147,40,12,28
1327,train,ARR,2,212,19,train/ARR/212/212_w00019.mem,572000,601999,572.000,602.000,mitdb,2,ARR,1,-76537613,-110962229,19467611,-30159817,58,35,20,93,1236,372,35,56,406,48,42,36,29,26,25,24,24,24,23,22,22,21,20,20,10,57,19,79,19,0,0,3086,83,305,113,2,4,2,0,0,57,0,0,57,14,10,55,20,55,404,1884,8,55,3636,1856,2720,3275,176,96,56,40
1329,train,ARR,2,212,27,train/ARR/212/212_w00027.mem,812000,841999,812.000,842.000,mitdb,0,NSR,1,25652417,-79764816,-62699995,-82902704,48,46,0,95,1367,480,46,46,48,27,14,4,2,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1770,95,328,66,0,0,0,0,0,48,0,0,48,0,0,46,0,46,48,1577,10,46,0,267,2671,0,0,1,1,0
1331,train,ARR,2,212,35,train/ARR/212/212_w00035.mem,1052000,1081999,1052.000,1082.000,mitdb,0,NSR,1,21779281,-76962719,-56670957,-87251343,47,45,0,93,1359,473,45,45,55,29,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,28,4,0,0,1843,93,323,57,0,0,0,0,0,47,0,0,47,0,0,45,0,45,55,1555,10,45,0,312,2690,851,0,8,0,8
1333,train,ARR,2,212,44,train/ARR/212/212_w00044.mem,1322000,1351999,1322.000,1352.000,mitdb,0,NSR,1,27662328,-104174296,-32424221,-91141087,43,41,0,85,1319,496,41,41,71,33,20,10,6,2,0,0,0,0,0,0,0,0,0,0,0,43,1,7,1,0,0,1575,85,287,64,0,0,0,0,0,43,0,0,43,0,0,41,0,41,71,1361,12,41,0,443,3096,232,0,4,2,2
1336,train,ARR,2,213,4,train/ARR/213/213_w00004.mem,122000,151999,122.000,152.000,mitdb,2,ARR,1,-35094820,-71386587,-26177081,-67734944,52,39,11,110,3050,777,39,50,231,38,27,19,17,13,12,12,12,12,12,12,12,11,11,11,1,52,10,202,4,0,6,1582,100,700,108,0,0,0,0,0,52,0,0,52,2,1,50,11,50,231,1003,32,50,2200,1182,5100,1923,0,45,25,20
1338,train,ARR,2,213,11,train/ARR/213/213_w00011.mem,332000,361999,332.000,362.000,mitdb,2,ARR,1,-23202639,-69307173,-21722578,-87042187,54,44,8,108,2748,915,44,52,187,36,24,17,12,11,11,11,11,10,10,8,8,6,6,6,2,54,3,37,2,0,1,1815,106,646,105,1,1,1,0,0,54,0,0,54,2,2,52,8,52,187,1135,32,52,1538,920,5323,555,95,28,21,7
1340,train,ARR,2,213,19,train/ARR/213/213_w00019.mem,572000,601999,572.000,602.000,mitdb,0,NSR,1,-2148362,-45233772,-53990380,-99972537,56,50,4,109,3030,1032,49,54,139,33,22,15,13,10,9,6,4,4,4,4,4,4,4,3,0,55,6,92,5,0,3,2556,105,736,102,0,1,0,0,0,55,0,0,55,0,0,54,4,54,139,1989,24,54,740,658,5391,1071,0,28,14,14
1342,train,ARR,2,213,29,train/ARR/213/213_w00029.mem,872000,901999,872.000,902.000,mitdb,2,ARR,1,-25776416,-71484532,-8073617,-91533071,51,40,9,107,2828,743,40,49,231,40,30,23,20,17,14,13,10,10,9,9,9,9,9,9,3,51,12,214,8,0,8,1579,99,657,102,0,1,0,0,0,51,0,0,51,3,3,49,9,49,231,963,32,49,1836,1206,4755,2352,0,57,29,28
1344,train,ARR,2,213,38,train/ARR/213/213_w00038.mem,1142000,1171999,1142.000,1172.000,mitdb,2,ARR,1,-34102884,-65467172,-1535107,-96795601,52,40,9,107,2910,840,40,50,227,45,34,23,16,14,12,11,9,9,9,9,9,9,9,9,1,51,12,198,5,0,7,1622,96,674,102,2,2,2,0,0,51,0,0,51,3,1,49,9,50,227,1011,32,49,1836,1162,5376,2307,196,50,24,26
1346,train,ARR,2,213,49,train/ARR/213/213_w00049.mem,1472000,1501999,1472.000,1502.000,mitdb,0,NSR,1,-13637295,-63895496,-24464735,-98740364,51,43,6,103,2760,912,43,49,161,34,25,18,12,11,7,7,7,6,6,6,6,6,5,5,2,51,7,96,4,0,3,1864,99,649,100,0,0,0,0,0,51,0,0,51,1,2,49,6,49,161,1138,32,49,1224,841,5429,1372,0,33,19,14
1349,train,ARR,2,214,2,train/ARR/214/214_w00002.mem,62000,91999,62.000,92.000,mitdb,2,ARR,1,-78245871,-93039576,54100875,-73446381,45,28,15,79,1477,467,28,43,329,39,34,29,26,25,22,21,19,17,17,17,17,16,15,15,9,45,15,120,14,0,3,2813,78,371,65,8,15,8,0,0,45,0,0,45,13,9,43,15,43,329,1631,12,43,3488,1958,4269,3333,1230,89,49,40
1351,train,ARR,2,214,11,train/ARR/214/214_w00011.mem,332000,361999,332.000,362.000,mitdb,2,ARR,1,-78472027,-120297577,52545909,-45421323,38,18,18,67,1434,304,18,36,332,34,30,26,26,23,22,21,20,20,20,18,18,18,18,18,11,38,2,37,0,0,2,2108,66,366,44,0,13,0,0,0,38,0,0,38,9,11,36,18,36,332,1453,10,36,5000,2360,4323,526,0,56,52,4
1353,train,ARR,2,214,20,train/ARR/214/214_w00020.mem,602000,631999,602.000,632.000,mitdb,2,ARR,1,-69609969,-79450342,32091106,-71939805,37,23,12,69,1726,414,23,35,284,34,33,29,25,21,20,16,15,15,14,13,13,12,12,12,7,37,5,88,3,0,4,1412,69,399,42,2,5,2,0,0,37,0,0,37,4,7,35,12,35,284,940,16,35,3428,2077,4608,1351,476,54,40,14
1355,train,ARR,2,214,30,train/ARR/214/214_w00030.mem,902000,931999,902.000,932.000,mitdb,2,ARR,1,-78726282,-117976608,70891890,-69089630,37,23,12,71,1687,387,23,35,244,30,26,24,19,17,14,14,14,13,13,12,12,12,12,12,7,37,0,0,0,0,0,2183,68,355,41,0,9,0,0,0,37,0,0,37,8,7,35,12,35,244,1706,10,35,3428,1784,4307,0,0,36,36,0
1357,train,ARR,2,214,39,train/ARR/214/214_w00039.mem,1172000,1201999,1172.000,1202.000,mitdb,2,ARR,1,-63862527,-90764981,34394551,-72168581,41,26,13,78,1729,407,26,39,265,32,29,25,21,18,16,16,15,14,14,13,13,13,13,13,8,40,4,75,0,0,4,1842,77,367,46,0,2,0,0,0,40,0,0,40,5,8,38,12,39,265,1424,12,39,3333,1739,4007,975,0,47,39,8
1359,train,ARR,2,214,48,train/ARR/214/214_w00048.mem,1442000,1471999,1442.000,1472.000,mitdb,2,ARR,1,-53686226,-104510582,47818274,-81837066,36,22,12,71,1677,385,22,34,253,31,28,24,21,19,16,15,14,13,12,12,12,12,12,12,7,36,1,18,1,0,1,2105,71,338,66,2,4,2,0,0,36,0,0,36,4,7,34,12,34,253,1576,10,34,3529,1904,4480,277,303,43,38,5
1362,train,ARR,2,215,1,train/ARR/215/215_w00001.mem,32000,61999,32.000,62.000,mitdb,2,ARR,1,-50492597,-87380772,-7894847,-55192255,57,45,10,60,1046,417,45,55,222,42,25,18,15,14,12,12,12,12,11,10,10,10,10,9,5,57,1,14,0,0,1,2769,60,218,63,0,0,0,0,0,57,0,0,57,3,5,55,10,55,222,1825,10,55,1818,1033,2372,175,0,31,29,2
1364,train,ARR,2,215,10,train/ARR/215/215_w00010.mem,302000,331999,302.000,332.000,mitdb,0,NSR,1,-7404177,-82514666,-24544299,-85334904,57,49,6,99,1421,690,49,55,199,42,32,23,16,12,9,9,9,8,8,7,6,6,6,6,1,57,8,59,6,0,3,1408,99,262,101,0,2,0,0,0,57,0,0,57,1,1,55,6,55,199,1018,16,55,1090,926,3604,1403,0,36,19,17
1366,train,ARR,2,215,19,train/ARR/215/215_w00019.mem,572000,601999,572.000,602.000,mitdb,2,ARR,1,-20949007,-89443869,-13684003,-76266892,57,49,6,103,1396,511,48,55,216,48,37,25,20,16,11,8,8,8,7,7,6,5,5,5,0,56,5,38,3,0,2,1372,101,235,90,0,1,0,0,0,56,0,0,56,0,0,54,6,55,216,1007,16,55,1090,1005,2725,877,0,32,22,10
1368,train,ARR,2,215,32,train/ARR/215/215_w00032.mem,962000,991999,962.000,992.000,mitdb,0,NSR,1,-14214516,-67771154,-37880879,-78054366,57,49,6,101,1340,617,49,55,206,43,32,19,15,12,11,11,10,9,9,8,8,7,6,6,3,57,6,64,3,0,5,2959,101,261,109,0,2,0,0,0,57,1,1,57,3,3,55,6,55,206,2009,10,55,1090,958,3223,1052,0,35,21,14
1370,train,ARR,2,215,40,train/ARR/215/215_w00040.mem,1202000,1231999,1202.000,1232.000,mitdb,2,ARR,1,-39548115,-65692376,1763885,-95965488,56,47,7,81,1231,378,47,54,167,37,27,17,10,7,7,7,7,7,7,7,7,7,7,6,4,56,2,28,0,0,2,2151,81,229,62,1,2,1,0,0,56,0,0,56,5,4,54,7,54,167,1489,12,54,1296,791,2058,357,161,23,18,5
1372,train,ARR,2,215,49,train/ARR/215/215_w00049.mem,1472000,1501999,1472.000,1502.000,mitdb,2,ARR,1,-60246411,-75043000,-6697186,-57489090,57,41,13,107,1464,488,41,55,325,46,39,34,28,24,20,18,16,16,16,15,15,15,12,11,6,56,5,42,3,0,2,1287,105,260,98,0,1,0,0,0,56,0,0,56,5,6,54,13,55,325,987,16,54,2407,1512,3047,877,0,53,43,10
1374,train,ARR,2,215,58,train/ARR/215/215_w00058.mem,1742000,1771999,1742.000,1772.000,mitdb,0,NSR,1,2981045,-106131542,-126246,-95921620,55,48,5,95,1380,701,48,53,176,45,31,19,13,12,9,7,6,6,5,5,5,5,4,4,3,55,3,46,0,0,3,2332,95,254,56,0,3,0,0,0,55,1,1,55,2,3,53,5,53,176,1599,12,53,943,850,3738,545,0,26,20,6
1375,train,ARR,2,217,2,train/ARR/217/217_w00002.mem,62000,91999,62.000,92.000,mitdb,2,ARR,1,-87991885,-32467803,19167870,-93494476,37,27,8,61,1610,309,27,35,194,30,23,17,14,11,11,11,11,11,11,11,10,9,8,6,0,37,5,103,5,0,3,2224,53,466,63,13,27,13,0,0,37,0,0,37,5,0,35,8,35,194,1369,12,35,2285,1418,2929,1351,2063,45,19,26
1377,train,ARR,2,217,11,train/ARR/217/217_w00011.mem,332000,361999,332.000,362.000,mitdb,1,CHF,1,-74941808,-3971660,-6452363,-110150678,36,32,2,67,1729,299,32,34,98,29,20,13,7,5,4,3,3,2,2,2,2,2,2,2,0,36,3,29,3,0,0,2201,43,401,61,15,20,15,1,0,36,0,0,36,1,0,34,2,34,98,1309,12,34,588,737,2392,833,2459,28,7,21
1379,train,ARR,2,217,20,train/ARR/217/217_w00020.mem,602000,631999,602.000,632.000,mitdb,2,ARR,1,-60111030,-26357580,-2981907,-105303929,35,32,1,69,1497,372,32,33,106,29,21,17,13,8,6,2,2,2,2,2,1,1,0,0,1,35,0,0,0,0,0,2616,65,371,66,10,22,10,1,0,35,0,0,35,1,1,33,1,33,106,1929,10,33,303,822,2976,0,1515,20,10,10
1381,train,ARR,2,217,29,train/ARR/217/217_w00029.mem,872000,901999,872.000,902.000,mitdb,2,ARR,1,-73135503,-62302750,39805043,-95312274,38,29,7,67,1560,413,28,36,235,34,30,26,22,21,17,14,13,12,11,8,8,7,6,6,3,37,4,75,1,0,3,2132,57,397,63,5,11,5,0,0,37,0,0,37,3,3,36,7,36,235,1487,12,36,1944,1671,3776,1052,793,44,31,13
1383,train,ARR,2,217,39,train/ARR/217/217_w00039.mem,1172000,1201999,1172.000,1202.000,mitdb,2,ARR,1,-69167853,-21245270,4417789,-110473763,37,33,2,71,1818,343,33,35,117,31,22,18,11,8,4,4,3,3,3,2,2,2,2,2,0,37,1,13,1,0,0,2379,47,402,68,7,15,7,1,0,37,0,0,37,3,0,35,2,35,117,1503,12,35,571,855,2660,270,1029,19,10,9
1385,train,ARR,2,217,48,train/ARR/217/217_w00048.mem,1442000,1471999,1442.000,1472.000,mitdb,2,ARR,1,-78370353,-70678374,44231301,-88321464,36,23,11,66,1949,339,23,34,230,30,24,21,20,18,15,14,14,14,13,10,10,9,9,9,2,36,7,137,7,0,1,2166,49,510,73,5,16,5,0,0,36,0,0,36,6,2,34,11,34,230,1484,12,34,3235,1731,3773,1944,684,51,31,20
1387,train,ARR,2,217,57,train/ARR/217/217_w00057.mem,1712000,1741999,1712.000,1742.000,mitdb,2,ARR,1,-57645225,-31967417,-4405373,-102124718,35,33,0,69,2079,385,33,33,91,29,20,15,8,7,4,3,2,2,1,0,0,0,0,0,0,35,0,0,0,0,0,2545,45,424,67,17,29,17,1,0,35,0,0,35,2,0,33,0,33,91,1788,12,33,0,705,2986,0,2537,24,7,17
1388,train,ARR,2,219,3,train/ARR/219/219_w00003.mem,92000,121999,92.000,122.000,mitdb,3,AFF,1,-68877028,-93498487,-30703524,-4820795,39,10,27,73,1680,182,11,37,433,33,32,31,31,31,31,31,30,30,28,27,27,27,23,21,2,39,2,32,2,0,1,2368,72,361,53,0,2,0,0,0,39,0,0,39,1,2,37,27,37,433,1861,8,37,7297,2995,4235,512,0,65,60,5
